-87.4108504872758,-133.752997515583,926.308,-209.736706202912,-133.752997515583,927.1595,-219.67910385474,-48.1152834978508,441.567,-208.382889069108,-114.710852693683,70.214,-134.906569294619,50.0117734704147,11.387,34.9150052283597,-133.752997515583,925.4565,102.294039299131,-55.1474402521816,443.795,63.3884060958494,-195.315131372681,77.774,134.906569294619,-50.0117734704147,4.904,-101.096850237591,-143.841454857392,1109.3905,-137.75945179508,-134.808115594422,1358.8445,-154.925972214782,-131.878596362543,1524.4265,-283.36317965315,-172.944894146536,1343.301,-229.41191221553,-266.04355531776,983.601,-399.283255008794,-95.4301455205997,958.553,-511.319118602987,-45.803229510201,905.584,7.84427606299053,-96.6713370423084,1374.388,130.757398513996,-177.980005715114,1010.995,165.433415903653,-9.85704837661638,846.0665,212.591619988978,52.549368911166,746.125
-89.0921522405103,-147.243448188591,923.68375,-210.863465452254,-147.243448188591,925.813,-219.893066517556,-61.4354837004299,438.95,-198.84616863042,-129.616810985314,69.068,-133.994647172175,37.6970107197407,11.224,32.6791609712331,-147.243448188591,921.5545,117.347980251739,-18.7060155788838,458.588,66.9805877827507,-173.877386443083,103.484,133.994647172175,-37.6970107197407,9.141,-103.760262402161,-153.379684315183,1107.006375,-141.919727394657,-138.629923016196,1356.1935,-161.295359663522,-139.235625754116,1520.32725,-288.159862906168,-174.972744134332,1340.043,-227.3386249774,-286.01448917561,985.297,-393.319408566016,-106.249832448241,971.0885,-505.287961412214,-51.5833949337277,922.408,4.32040811685418,-102.287101898059,1372.344,133.331539818561,-198.297133389798,1013.235,158.458672559624,-21.1495464701258,853.669,203.199429850312,47.8831176774046,756.233
-71.627075397305,-167.913962079628,926.59375,-193.844483974193,-167.913962079628,928.31,-200.419559238487,-82.7214249342369,439.03,-173.038858404082,-152.237254720098,68.683,-114.422752614267,17.5868560770356,11.636,50.5903331795832,-167.913962079628,924.8775,142.141386067935,-16.7081300325996,471.727,70.7476291874603,-163.3958980417,115.621,114.422752614267,-17.5868560770356,15.986,-87.239759105531,-172.69661657158,1109.601375,-126.073493972067,-155.204313367654,1357.872,-149.527621472215,-155.982424875928,1521.754,-273.284590539634,-186.741063765002,1340.032,-220.269812342763,-305.144091791049,986.637,-373.218538554628,-116.948521488721,974.627,-482.83407548382,-55.3482317168786,929.112,21.1376025954992,-123.667562970307,1375.712,149.809487530833,-230.27739308549,1019.883,172.495904184035,-52.1369095937038,858.9315,218.784755360183,18.4657448396987,764.19
-53.6742515291915,-180.537009186049,929.208,-175.608491788286,-180.537009186049,929.668,-179.211886512084,-98.594558034558,438.233,-149.654782961089,-169.94679505398,68.855,-99.4559258476664,1.69873659921006,11.428,68.2599887299026,-180.537009186049,928.748,152.859356093457,-20.9143227464756,474.087,67.759572476885,-154.39116496419,116.178,99.4559258476664,-1.69873659921006,21.401,-71.5196883310906,-187.4793641217,1111.2665,-112.781797578177,-172.322870589731,1358.938,-138.609047944303,-169.729870524567,1522.9005,-260.002545916429,-202.065748909174,1339.79,-213.470829401085,-315.696223624963,985.666,-360.137861030178,-121.024839813396,964.495,-467.278427631819,-56.4865818861844,917.344,34.4389507600742,-142.579992270287,1378.086,163.650383912666,-251.095410311473,1023.436,186.038476195641,-77.7130721648816,856.946,234.183761760227,-9.92263538981416,761.006
-40.0072818393453,-185.98343212203,926.45275,-161.804067706471,-185.98343212203,925.9445,-166.778448857514,-105.522635912546,436.249,-133.79596038173,-183.672832073175,68.347,-96.4275226898247,-9.85934182150794,11.085,81.7895040277805,-185.98343212203,926.961,146.258629168047,-29.0851411915718,464.921,63.4278019612761,-147.860972357858,98.914,96.4275226898247,9.85934182150794,11.954,-59.9348877784225,-197.811199636019,1107.813875,-103.732480948088,-188.356223856167,1354.358,-131.451524115682,-181.258810357357,1519.2425,-251.168034147664,-218.986719509764,1333.63,-209.648095914097,-310.989580960268,972.102,-358.817774325774,-123.279748176243,931.335,-465.177524892242,-60.4897712954638,877.577,43.703072251488,-157.725728202571,1375.086,169.706998695349,-257.034557219583,1017.438,195.895174106067,-93.0448550012499,843.0025,245.315821306616,-30.9815519125574,744.158
-26.4642433908382,-185.365014823626,922.0725,-148.436723106807,-185.365014823626,922.812,-156.022128156,-106.819891166968,434.721,-117.899675910395,-189.189730044931,67.209,-91.304915536549,-15.1806218618885,10.677,95.5082363251308,-185.365014823626,921.333,143.805449279175,-38.4370365515427,449.991,70.0074212776052,-149.677136655235,78.771,91.304915536549,15.1806218618885,5.491,-46.1353564766012,-201.590310627409,1102.12075,-90.5117438383079,-197.049347549284,1346.763,-119.62927731867,-185.691300321327,1513.21325,-237.993033427273,-226.694652939444,1324.073,-210.945916117022,-289.583616758269,952.996,-360.702821435218,-113.082085729451,888.6665,-459.020477671488,-60.4200456511678,815.542,56.9695457506571,-167.404042159124,1369.453,177.86231060087,-256.020315646961,1009.135,211.324786259349,-107.804476116209,825.882,263.528479285657,-55.0979256654822,722.797
-17.7954491077711,-187.832872206392,922.41075,-139.666821381985,-187.832872206392,923.5555,-147.182621974917,-115.233496496629,433.757,-105.424309148593,-196.631973521073,67.534,-90.5779106200781,-22.0339637594134,10.712,104.075923166443,-187.832872206392,921.266,157.137834978264,-26.0214601741298,456.081,86.3888860733511,-141.621060860508,86.058,90.5779106200781,22.0339637594134,5.64,-35.9982772954157,-205.038019525831,1102.186375,-78.5133108493319,-202.200634202705,1346.192,-106.90401605297,-190.057634715752,1514.23725,-226.165769964272,-231.718548162891,1323.876,-198.807528338027,-280.881291374799,951.15,-350.691133991957,-108.410414853395,890.3815,-451.385155385171,-54.4884193398474,820.348,69.1391482656083,-172.682720242519,1368.508,190.073434726568,-259.646191517409,1008.903,229.057614057133,-123.023398729484,819.2605,279.683327502926,-78.279024285825,711.989
-10.9488085183628,-193.807877225336,928.483,-133.196339614342,-193.807877225336,929.434,-141.187979549655,-138.326097512133,436.467,-95.3814201938386,-208.60142687445,68.377,-94.4437306595609,-32.696869962648,11.324,111.298722577617,-193.807877225335,927.532,172.427768725861,-12.2740401445975,472.925,102.859012352999,-128.755812288283,104.712,94.4437306595609,32.696869962648,14.526,-27.5938907858826,-208.52750778959,1108.77775,-66.2090079524409,-204.303568975688,1354.9035,-92.9863940836988,-194.840089859764,1522.32275,-214.22022127027,-233.254325765175,1336.194,-177.37234824686,-279.40697127603,959.057,-333.30946965104,-105.278379319746,921.2125,-439.156381340127,-46.9788997476031,861.692,81.8022053653883,-175.3528121862,1373.613,198.220410337775,-269.509070347872,1014.361,245.883892354645,-138.453083735174,822.958,299.87400139266,-99.1237805877333,714.432
-15.1830412274604,-197.683707973489,936.03325,-137.399804836478,-197.683707973489,934.884,-142.780001429055,-163.205152360975,440.574,-98.7695494528652,-217.405426547103,69.601,-106.346436709612,-41.1407071574918,11.338,107.033722381557,-197.683707973489,937.1825,175.695495383873,-8.55457117952889,491.099,115.270913978862,-117.848454320486,119.324,106.346436709612,41.1407071574918,20.779,-31.0066091518697,-209.805067322578,1117.351625,-66.0628069256064,-201.772690006254,1365.4895,-88.7928075027942,-195.383629819221,1533.1795,-215.467891540592,-224.192169431275,1350.644,-181.148012719235,-283.171759042321,979.523,-324.412926510145,-90.5815701184477,956.274,-427.392257719267,-21.7050875574753,904.15,83.3422776893794,-179.353210581234,1380.335,191.828530685459,-282.778141351675,1022.142,249.423568738248,-159.342909745387,828.043,304.467788819802,-125.419059542123,717.954
-23.2785843192038,-199.65033751701,941.328,-144.667178802222,-199.65033751701,938.237,-150.005540351013,-186.004035995193,443.133,-108.884941195807,-229.713107251819,70.156,-123.206364091047,-51.564628573904,11.3899999999999,98.1100101638139,-199.65033751701,944.419,168.8810511744,-14.2141802693533,498.533,127.4793559315,-112.450009354336,120.116,123.206364091047,51.564628573904,28.6720000000001,-37.9934052622343,-211.354020695509,1123.1945,-69.6223255785978,-204.142886781606,1373.8125,-88.765098587536,-197.323860946433,1540.994,-219.98326973471,-221.94489729959,1362.701,-195.036056918735,-286.544683032319,992.142000000001,-318.631967460387,-77.9038370657866,985.871500000001,-415.944768401933,4.92554195615878,943.066000000002,80.7386185775148,-186.340876263622,1384.924,179.763526306235,-295.627082846696,1026.136,246.078695450906,-179.144186746823,830.531,301.208299369841,-152.301767104747,718.42
-27.75131846266,-192.346103604665,941.54375,-149.202292755016,-192.346103604665,938.8275,-156.551455969437,-192.540460358594,443.842,-116.651711871172,-232.609973943026,70.416,-136.18272061829,-54.8781955174442,11.322,93.6996558296959,-192.346103604665,944.26,165.642711092612,-22.1154900045051,490.012,143.704413392454,-113.228812268701,106.417,136.18272061829,54.8781955174442,22.379,-40.2569703522872,-204.797401534744,1122.871125,-67.4323860005498,-199.337413343614,1374.1475,-83.5315466012982,-190.982522982196,1541.542,-218.697563159827,-214.256953516575,1365.744,-204.213465498202,-279.353691721561,993.993,-309.265827965565,-59.5519445759211,1001.2575,-399.784636261917,33.7826503278882,964.39,83.8327911587269,-184.417873170654,1382.551,171.910996025572,-297.816500972908,1022.364,244.556617386637,-189.29124971167,824.648,299.885290765159,-168.230287995194,711.497
-24.4432100601988,-173.874011520598,936.80625,-146.592367810314,-173.874011520598,937.643,-159.404067083972,-180.892495275753,443.811,-120.043298321361,-225.109512140488,70.452,-141.78777177433,-46.9143695179885,11.2039999999999,97.7059476899164,-173.874011520598,935.969499999999,163.11083596875,-32.0718098893026,467.609999999999,163.503617406083,-119.521049364226,83.5619999999986,141.78777177433,46.9143695179885,4.29400000000012,-34.3033070711222,-187.830390564365,1117.761625,-57.5297051802083,-183.84819370442,1367.8025,-70.4111550064435,-173.874492642418,1536.35625,-209.152754073949,-197.345286156729,1361.479,-204.05270622692,-257.450969024142,989.394,-295.289962316305,-30.9870902834468,997.472999999999,-380.556597308638,66.2327348814045,961.582999999999,94.0933437135327,-170.351101252111,1374.126,172.359301947215,-288.047906441392,1014.094,247.839792745903,-186.165548576847,814.2155,302.019528965727,-170.118947273137,698.816
-10.5290116596379,-163.426517868035,931.92225,-132.737933455471,-163.426517868035,937.0785,-151.249417942499,-177.22076275808,442.952,-113.409890704662,-225.886828701579,70.281,-139.359093069756,-49.2609538201919,11.085,111.679910136195,-163.426517868035,926.766,167.395494489155,-50.0302785643954,448.564000000001,174.093398451253,-124.776186623062,61.8800000000006,139.359093069756,49.2609538201919,3.70899999999997,-16.8261363176944,-178.521736924194,1112.048125,-36.0623172145556,-175.457830501711,1360.7335,-45.9236652940631,-164.850780738473,1529.763,-188.132820469611,-191.485986977245,1355.168,-186.985419016104,-246.947653440709,981.082,-273.118420114302,-17.9181301624468,984.283,-354.615429816171,79.2047931301692,940.899000000001,116.0081860405,-159.429674026176,1366.299,191.975859374612,-287.61296245802,1007.422,261.253781811359,-178.011769129215,808.8395,307.941924852848,-158.187410562355,689.38
5.60555360789967,-157.320248411875,932.2335,-117.048226837813,-157.320248411875,937.9525,-137.697880788928,-178.553071450727,443.542,-102.172109188854,-229.575907222755,71.311,-137.343623143202,-57.8579492563294,11.281,128.259334053612,-157.320248411875,926.5145,175.450062885748,-41.4214122602905,449.43,169.483823927677,-118.520293300778,62.458,137.343623143202,57.8579492563294,2.366,2.84839841956297,-170.44140238356,1113.05875,-12.3519800398289,-164.922264783581,1361.8755,-18.7878809462784,-156.511080999632,1531.09,-163.872572431807,-184.035957314955,1358.258,-158.618978499289,-246.768888059439,985.586,-248.341044780164,-20.094134063123,982.925,-332.052778824876,75.550069463423,939.864,139.16861235215,-145.808572252207,1365.493,226.200728322882,-288.18921155284,1013.374,271.951125373291,-150.684703099554,820.993,314.143671133554,-110.268657319219,705.78
21.8703092203873,-152.30160264375,934.8355,-100.638928040523,-152.30160264375,938.603,-122.846896666641,-175.881401360052,443.727,-91.8640538674791,-232.138382634223,72.144,-134.38955418877,-63.780684050452,11.726,144.379546481298,-152.30160264375,931.068,188.234306343673,-17.696088531537,457.876,180.735708262097,-105.374711786073,72.1099999999996,134.38955418877,63.780684050452,2.58899999999991,21.0630547189215,-161.409712161227,1117.12425,9.39466725924281,-149.535169984651,1368.079,7.94720191630396,-144.023938008632,1535.18575,-142.12795577951,-165.804486679156,1368.828,-131.039765179588,-248.667631503738,1002.767,-222.800929315796,-21.9896188522722,990.7755,-308.804430497187,71.0394899567047,945.25,160.917290297996,-133.265853290145,1367.33,255.2437740748,-289.437264701786,1021.699,282.92196818949,-112.861534112758,854.103499999998,315.748919917099,-48.9403871989777,745.459999999998
35.4342931127094,-142.271097830349,934.22775,-87.0233147460921,-142.271097830349,937.977,-115.479289715144,-167.566194016382,443.73,-89.208038069354,-230.231145775429,73.144,-134.089699405881,-63.5016578326137,11.979,157.891900971511,-142.271097830349,930.4785,200.591763270219,-6.60155886094171,458.423,192.824604588688,-99.9642615211364,72.91,134.089699405881,63.5016578326137,2.644,35.6411275088559,-150.111123059585,1117.074875,27.3464819524426,-134.683651907255,1369.4365,30.1894021695875,-129.305463578324,1535.0225,-124.49462249686,-143.258102362883,1373.78,-129.568137122561,-247.197874877272,1013.701,-203.352419989806,-13.9552773007004,993.9515,-283.749970551565,83.7311231456743,947.17,179.187586401745,-126.109201451628,1365.093,267.692381048695,-291.973030581131,1020.411,290.559062447362,-84.7009116816951,886.9095,319.606581314882,-1.55409506259045,790.314
50.59955632886,-126.165555525062,931.25725,-71.4883148567127,-126.165555525062,936.292,-108.93576267629,-154.21746772459,443.319,-89.2499312836134,-226.871532850907,73.768,-133.542132460015,-59.9927059256524,12.148,172.687427514433,-126.165555525062,926.2225,209.344909555154,-12.028374187497,446.296,196.266796639473,-106.746361774674,60.507,133.542132460015,59.9927059256524,3.607,51.706830231253,-136.714419944341,1113.512375,46.3913655897974,-124.169709757307,1366.2885,51.4779475386797,-115.091772927977,1532.15725,-105.806573072604,-128.476509284311,1372.183,-129.68010541817,-238.562961867475,1016.628,-188.422704088958,-3.67605390397711,988.461,-262.011334207416,97.99639463317,938.573,198.589304252199,-119.862910230302,1360.394,278.991537165897,-286.413766224774,1012.501,300.301180943251,-63.248744511957,902.459,325.348175393273,31.4814421289474,815.973
65.6395030784709,-112.399331222094,929.2945,-56.9833802531589,-112.399331222094,933.454,-102.575465073333,-127.10665370955,440.225,-88.0149086951955,-222.835263905035,74.605,-133.87580824313,-58.0901385305513,11.991,188.262386410101,-112.399331222094,925.135,209.774956037833,-26.0842167330194,437.674,190.022589153346,-113.395487611759,50.356,133.87580824313,58.0901385305513,2.867,68.7113028833658,-125.913518988078,1110.8845,66.0564139165911,-117.568916617999,1360.9875,72.3350602590956,-104.179126340767,1530.21925,-86.5661799145358,-123.189246569066,1367.461,-115.631464863113,-232.265186779811,1012.979,-174.237516841311,0.96907286814178,970.2745,-247.16574822464,100.546630255837,914.822,218.679007747718,-111.948586666932,1354.514,289.100070846897,-267.810270797385,998.269,309.963775175485,-44.2459435452737,890.045,331.323678209785,53.5032818039087,805.813
76.3186936551815,-109.99915386898,924.509,-46.3914425525704,-109.99915386898,924.4505,-105.064696208532,-78.7841174974939,431.073,-92.5063332983892,-211.68742262576,80.786,-136.491872152832,-51.4508904438504,11.475,199.028829862933,-109.99915386898,924.5675,213.930255330991,-28.2019615499897,436.806,186.482379991682,-120.818442056203,48.489,136.491872152832,51.4508904438504,2.485,81.0496855474658,-123.591804548535,1106.62725,80.9284413274708,-113.912648729437,1355.9915,90.4972040269072,-98.6717418432189,1525.73525,-72.1672917173046,-119.655328633703,1364.573,-95.9488239112658,-222.177580030693,1007.363,-159.285579322748,2.40383881878853,937.4825,-233.14666433862,92.7123517662295,870.363,234.024174372246,-108.169968825171,1347.41,291.037194064079,-246.233385911736,980.309,315.368351115524,-34.9686554885346,853.4425,338.707313102545,55.2041117952653,762.763
79.4038175571418,-115.7825752409,917.74175,-43.4111396399052,-115.7825752409,913.6945,-114.115501819651,-25.952650355006,433.282,-104.7456623004,-189.63608278292,99.867,-140.179478586456,-40.022417058809,11.293,202.218774754189,-115.7825752409,921.789,218.586540269099,-42.7094874961707,434.896,176.290227113889,-135.340438103818,46.696,140.179478586456,40.022417058809,2.242,84.9427473106433,-127.125393126082,1100.578875,87.3837945306717,-110.556069207762,1348.229,102.402587021195,-97.558495025377,1518.468,-65.2121070453182,-114.386086630805,1361.513,-85.5240424962877,-216.553522280505,1004.379,-145.713429953304,-1.67913467102488,909.268,-216.837691623934,77.5300581465248,828.049,239.979696106661,-106.726051784718,1334.945,290.130772562014,-233.037082591095,961.135,310.999862755669,-36.6893160498399,817.06,339.196383500442,43.6580422398983,720.129
79.6017751317294,-125.953387127947,917.51075,-43.6293077557669,-125.953387127947,912.409,-123.844552766431,16.0465569930949,449.527,-108.579782057426,-158.802160689368,127.139,-141.673622508972,-25.6931858560844,11.659,202.832858019226,-125.953387127947,922.6125,217.431108150991,-62.0501335089774,434.232,165.069001277834,-151.827538109489,46.422,141.673622508972,25.6931858560844,2.357,86.6794115481134,-134.513209602083,1100.196375,90.7444668126797,-113.131966663417,1346.5375,112.312552944824,-101.322970782251,1516.325,-61.3402113452659,-118.332668884666,1364.117,-84.4095135508254,-231.483559419158,1010.542,-139.153658327869,-22.8359872672638,902.8605,-205.362840051313,51.8500298293924,813.806,242.829144970625,-107.931264442167,1328.958,290.381224638299,-235.020649275359,954.326,299.07908580295,-39.8151630885965,808.4095,321.505761253803,42.1735792512645,711.84
72.3636542813062,-145.231233280519,923.9535,-50.4795942740174,-145.231233280519,919.8285,-138.180480628778,21.5082740927768,469.58,-104.34068041275,-136.902032451145,140.832,-136.344415139607,0.854702573073951,25.201,195.20690283663,-145.231233280519,928.0785,208.89142110906,-102.426876567078,438.263,149.623227849574,-180.758063292138,46.763,136.344415139607,-0.854702573073951,2.511,81.3478474867061,-152.513837097445,1106.7985,87.4078811129313,-131.1432246681,1353.3235,114.745616583189,-118.962415944097,1522.2845,-64.4154485324549,-140.201471995171,1373.318,-90.773664141201,-272.759064972423,1027.586,-147.864504007069,-62.7089866585603,917.341,-214.760847373665,10.8179476609699,829.148,239.231210758318,-122.084977341029,1333.329,285.697062016959,-253.518774565372,960.232,277.838436917671,-50.3611891007902,824.122,291.723408608702,36.9542798058661,730.344
55.7622389619686,-169.309465655381,932.2615,-66.8655456549872,-169.309465655381,930.709,-151.964334750555,9.15647285101272,482.892,-104.484487852995,-118.45599115852,140.335,-124.672952171934,32.7604941810187,35.957,178.390023578925,-169.309465655381,933.814,187.386552315834,-149.665133853664,441.431,126.726186070243,-213.611181831243,47.219,124.672952171934,-32.7604941810187,2.713,67.6904632341047,-176.001115142186,1115.4,77.5149898741682,-155.734349217048,1363.2045,108.741009571384,-143.753965151039,1530.61925,-73.8487153709685,-169.364956355521,1386.459,-110.661588398488,-316.816428319893,1049.832,-167.936288559742,-106.563581832768,938.9165,-236.932185927565,-33.1782034600375,851.75,228.878695119305,-142.103742078575,1339.95,274.927157234874,-278.765220377294,968.709,251.635258929185,-63.8315405727608,850.4925,256.456100077434,30.9464325783008,762.378
