Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60
-0.0107649329573303,-0.116246577717042,1.09025475,-0.124896784114227,-0.116246577717042,1.073698,-0.188886568648259,0.0318063944087763,0.523642,-0.171606159240119,-0.185268396443794,0.156218,-0.127254978888708,-0.0427737176433681,0.010548,0.103366918199566,-0.116246577717042,1.1068115,0.127699361135958,-0.117323253038211,0.510251,0.0783206259461416,-0.1368677534681,0.097629,0.127254978888708,0.0427737176433681,0.019714,-0.0074078801397667,-0.116937733274849,1.248696875,0.00624995294494435,-0.0887843565581009,1.49416,-6.69068421530739e-05,-0.0589675890869253,1.66850225,-0.162601311249989,-0.0870258122673043,1.500658,-0.2361425264447,-0.149180831410454,1.132627,-0.2863877317456,-0.0520506946530064,0.8631465,-0.302227287697118,-0.0343142226670469,0.733009,0.175101217139878,-0.0905429008488974,1.487662,0.252291545669546,-0.087647169769887,1.105363,0.2204176084327,0.11795371860738,0.8928845,0.221602855382861,0.189659409972621,0.780962
-0.0182420207356228,-0.11508740722509,1.0925945,-0.131877342699405,-0.11508740722509,1.076787,-0.196484217768056,0.0363557227176838,0.526377,-0.188113641359137,-0.175053583850363,0.155713,-0.127041505619847,-0.042110777481452,0.008598,0.0953933012281597,-0.115087407225089,1.108402,0.121852506914956,-0.124492080301482,0.51063,0.0751741891407465,-0.140457474088356,0.098427,0.127041505619847,0.042110777481452,0.019384,-0.0157082104874719,-0.116143737023018,1.25086725,-0.00342852951786557,-0.0897887516777303,1.4969235,-0.00982088071430093,-0.0584806029941378,1.6714105,-0.172474667756665,-0.086136423680567,1.501688,-0.244396402213974,-0.151577795630216,1.133288,-0.293635943739701,-0.0522693797490017,0.863779,-0.304239995834163,-0.0357353764927445,0.735299,0.165617608720933,-0.0934410796748937,1.492159,0.242767397758748,-0.0999068681357577,1.109575,0.211495984400298,0.120834900500844,0.911149,0.213448232340606,0.200848834126367,0.805961
-0.0236991963975877,-0.109943378996514,1.091008,-0.136947669074099,-0.109943378996514,1.0757585,-0.196073661072036,0.0109539110279522,0.516783,-0.202836083826183,-0.188064761258078,0.136638,-0.128441127378815,-0.0447873001827424,0.009444,0.0895492762789233,-0.109943378996514,1.1062575,0.120530218003383,-0.124633623076027,0.511589,0.0766628373086282,-0.139370902030484,0.099068,0.128441127378815,0.0447873001827424,0.019195,-0.0221906755303197,-0.113618528278671,1.2498045,-0.012488962997232,-0.0932801863875912,1.4964765,-0.0182404593053592,-0.0576879515704279,1.6719745,-0.1814937178995,-0.0889640633965006,1.499316,-0.247920207872908,-0.15334936892356,1.129543,-0.293305335592746,-0.0450817352242221,0.8614485,-0.300742812656175,-0.023564781468382,0.73466,0.156515791905036,-0.0975963093786818,1.493637,0.235225081505891,-0.105298103684477,1.111772,0.199588639474986,0.121484464895821,0.9195675,0.201363512068183,0.20607558257243,0.817893
-0.0304425936146837,-0.104392978018812,1.08922525,-0.144100437121522,-0.104392978018812,1.0709435,-0.191237450294772,-0.0396706325857635,0.505019,-0.202051694884729,-0.211326781275371,0.111165,-0.12763363027935,-0.0503050659249573,0.009795,0.0832152498921548,-0.104392978018812,1.107507,0.119972573896139,-0.112877038562922,0.512121,0.079235838558367,-0.13418193363472,0.099706,0.12763363027935,0.0503050659249573,0.019107,-0.0309186028242614,-0.112084838563482,1.247186875,-0.0233181544920438,-0.0978517705375594,1.4930125,-0.0294299933250866,-0.0578333702546407,1.66980075,-0.192544574012908,-0.093639945232725,1.495566,-0.25219524503186,-0.151896647919959,1.122837,-0.289856312526665,-0.0340045986698001,0.8570785,-0.295550632031206,-0.00612155298554598,0.730851,0.14590826502882,-0.102063595842394,1.490459,0.227863150488965,-0.101807326034246,1.11008,0.182512572174589,0.117935878258974,0.912116,0.181404310178641,0.201220903490694,0.809452
-0.0414114052634959,-0.104930952724768,1.0890775,-0.155391549352828,-0.104930952724768,1.069535,-0.177374730401768,-0.0884264890567311,0.501773,-0.177364312330625,-0.229631235210902,0.095112,-0.126752660662342,-0.0515804510160312,0.008813,0.0725687388258366,-0.104930952724768,1.10862,0.114752088390052,-0.0982364935200845,0.513157,0.0801404666245276,-0.13167393218934,0.100358,0.126752660662342,0.0515804510160312,0.019121,-0.0432469140020708,-0.115194693420872,1.246374,-0.0369644183349854,-0.104972048742302,1.491422,-0.0430908783531242,-0.0610141578150616,1.668671,-0.205952620698143,-0.0983367763991009,1.494686,-0.262016305748775,-0.142941094391236,1.119068,-0.28650493379273,-0.017023341238534,0.8557385,-0.289068524996133,0.0151922786164654,0.730553,0.132023784028172,-0.111607321085503,1.488158,0.21869660247107,-0.0997433874981742,1.111088,0.169842027460525,0.0986150519411122,0.893794,0.166055133808358,0.171794084475829,0.782849
-0.0524501302134157,-0.109711128237275,1.0893125,-0.166894802244271,-0.109711128237275,1.06996,-0.167013406852586,-0.12489897623977,0.504776,-0.162173102156264,-0.24000663672962,0.089426,-0.124879846648928,-0.0552042881956677,0.008049,0.0619945418174395,-0.109711128237275,1.108665,0.1076120976447,-0.0765295073403563,0.512734,0.0805786816271686,-0.126551058330136,0.10335,0.124879846648928,0.0552042881956677,0.019129,-0.0547604581315534,-0.120676690832768,1.24654525,-0.0495338892925625,-0.110631241350724,1.4924095,-0.0561330422072249,-0.0655563963440975,1.66896325,-0.218207538174142,-0.106061235445521,1.495144,-0.273646299379989,-0.136191807029232,1.118088,-0.284041743100857,0.000248037752621201,0.8595185,-0.282155604411135,0.0378381558302906,0.735611,0.119139759589017,-0.115201247255927,1.489675,0.210984912499815,-0.0979406685636533,1.116162,0.164441361063765,0.0693587397376605,0.874756,0.161205868688461,0.123437979842708,0.752506
-0.0620419639152198,-0.117037531150717,1.087848,-0.176521434439688,-0.117037531150717,1.0717825,-0.175261930848437,-0.143226636403735,0.506434,-0.16275087095981,-0.246651066198939,0.088643,-0.123814853715152,-0.0596315127155567,0.008724,0.052437506609248,-0.117037531150717,1.1039135,0.101061040212029,-0.0484394032427394,0.510226,0.0820053370889631,-0.118635299351312,0.105526,0.123814853715152,0.0596315127155567,0.019064,-0.0648741185035785,-0.126938221027098,1.24525375,-0.0612192563829782,-0.115150851361009,1.4918145,-0.0682132800741419,-0.0699687417304269,1.66746725,-0.229600481046575,-0.112040232324962,1.492572,-0.284857212533187,-0.136848824675527,1.114747,-0.284909524609077,0.0189195767204134,0.8649815,-0.280281991062468,0.0674894909397634,0.744501,0.107161968280618,-0.118261470397056,1.491057,0.203679734017388,-0.10596534441437,1.120074,0.169671482177221,0.0344875871152914,0.8613205,0.172469145796801,0.0692737680032773,0.731606
-0.0741127348768469,-0.127265268326434,1.083575,-0.188578807385801,-0.127265268326434,1.071369,-0.183256455225929,-0.155159772023154,0.50666,-0.161684598328709,-0.250678804152912,0.086229,-0.122947123985356,-0.0622790452478168,0.00917,0.0403533376321065,-0.127265268326434,1.095781,0.0959051894788851,-0.0268545520213823,0.507757,0.082150657000479,-0.112101863230009,0.108755,0.122947123985356,0.0622790452478168,0.018806,-0.0764916800096172,-0.134244082854097,1.24138175,-0.0735798691624648,-0.11840519768589,1.4882675,-0.0808865080406318,-0.0730251063855289,1.66309375,-0.242008954054558,-0.113737472794453,1.48605,-0.297529540405617,-0.139588920360006,1.106704,-0.289956883535546,0.0372177724663068,0.869485,-0.282979485146932,0.0984830351848862,0.754821,0.0948492157296282,-0.123072922577326,1.490485,0.197417465866206,-0.128769055732406,1.121299,0.180586963110909,-0.00514544260771191,0.8530955,0.19229429859143,0.0213030846470621,0.721999
-0.0847077645957827,-0.13987879396105,1.0818995,-0.19913767477364,-0.13987879396105,1.070178,-0.18734546507381,-0.16489669680372,0.505982,-0.158015264405266,-0.255087387840783,0.085401,-0.12166426228716,-0.0650789279922552,0.009069,0.0297221455820747,-0.13987879396105,1.093621,0.091203071350872,-0.0175926144921028,0.510758,0.0838128890249783,-0.108293444472815,0.115726,0.12166426228716,0.0650789279922552,0.018994,-0.0874117406087003,-0.14284103119407,1.23997825,-0.0851609948393606,-0.121553711167,1.486433,-0.0928976778512494,-0.075658404418531,1.66116975,-0.253682409686468,-0.115653048244163,1.482925,-0.310482257878674,-0.146976477978827,1.102769,-0.297179068287474,0.0479616019336174,0.878182,-0.288710572965807,0.118589272787447,0.770044,0.0833604200077474,-0.127454374089836,1.489941,0.193053220799432,-0.157811812971862,1.125145,0.191984522062275,-0.0440747818034286,0.8512215,0.210869898793246,-0.0183213050142783,0.720338
-0.092825935758445,-0.150964942222132,1.08463125,-0.207164971081306,-0.150964942222132,1.071476,-0.189610501355964,-0.174996620329622,0.505961,-0.154180671612683,-0.259724161922437,0.084963,-0.120372750283937,-0.0678650107296168,0.009686,0.0215130995644161,-0.150964942222132,1.0977865,0.0858593584872773,-0.0195002658033987,0.516808,0.0866949989881807,-0.105169308677434,0.12036,0.120372750283937,0.0678650107296168,0.019193,-0.0968184401833751,-0.150650702870618,1.243133875,-0.0960383694815417,-0.125826828905154,1.490694,-0.102859696637422,-0.0791361383118199,1.66462,-0.264150344537551,-0.118445272834939,1.486496,-0.322908545313246,-0.158845336629481,1.106666,-0.30460743707544,0.0493352518472503,0.89319,-0.289699418454006,0.125187800861987,0.790064,0.0720736055744675,-0.133208384975369,1.494892,0.186089922138522,-0.184118135064769,1.134601,0.199367610913735,-0.0807024533753438,0.85695,0.224872227081263,-0.0578252208362653,0.727117
-0.101519933578505,-0.157567509418474,1.08769425,-0.215377811349983,-0.157567509418474,1.0720905,-0.188616000192167,-0.184426214684242,0.506273,-0.151929938851875,-0.262179646192674,0.085139,-0.11966782914856,-0.0690637529614554,0.009608,0.0123379441929743,-0.157567509418474,1.103298,0.0829582358902097,-0.0384352006139466,0.519801,0.085517354744812,-0.108079522332864,0.119607,0.11966782914856,0.0690637529614554,0.019627,-0.106984695447563,-0.155605930399996,1.246432125,-0.107535190875849,-0.130390951923609,1.4956595,-0.112240651128017,-0.0831271413076599,1.66949125,-0.275060365831534,-0.118994181281577,1.490936,-0.337832978874567,-0.16726819632849,1.111695,-0.311816074670359,0.0493077247058644,0.9062725,-0.291268793714354,0.129626276843991,0.808463,0.0599899840798365,-0.14178772256564,1.500383,0.174252601905556,-0.209310644367155,1.143717,0.198803974216926,-0.114499768479267,0.864416,0.228501252334005,-0.0977445390139075,0.733955
-0.105876923003144,-0.162178361492675,1.0888855,-0.219743007417304,-0.162178361492675,1.072149,-0.188019387946151,-0.191978428508531,0.506449,-0.148567218161682,-0.264981285625889,0.084139,-0.11823528159102,-0.0704355024568025,0.009899,0.00798916141101532,-0.162178361492675,1.105622,0.0827101588443123,-0.0684266096646519,0.515894,0.0860243243303881,-0.113202352116686,0.109584,0.11823528159102,0.0704355024568025,0.020139,-0.113309219980096,-0.159941986250344,1.24758975,-0.115593803134792,-0.136055279580893,1.497231,-0.119569158899891,-0.0889533698998258,1.67130175,-0.282953041703685,-0.122569450096191,1.49219,-0.348814162818757,-0.174326957701038,1.114258,-0.319730955978344,0.0434493372265268,0.909941,-0.299576440597997,0.126096118968367,0.814083,0.0517654354341006,-0.149541109065594,1.502272,0.162669279644797,-0.2268723302721,1.147091,0.191846097761605,-0.139148373471071,0.865401,0.221629951837413,-0.126851903260439,0.735165
-0.107504251125193,-0.167615410868374,1.088364,-0.221315713415081,-0.167615410868374,1.071737,-0.186932731491364,-0.197109399125023,0.506466,-0.142990748633242,-0.267877333950738,0.083363,-0.116200197276176,-0.0728372195050564,0.009758,0.00630721116469462,-0.167615410868374,1.104991,0.0831163076200587,-0.0933959665716769,0.513015,0.0889388620373995,-0.115868968864586,0.105334,0.116200197276176,0.0728372195050564,0.020557,-0.115983418741441,-0.166098678838253,1.2471385,-0.119668120938555,-0.143737729658171,1.4962185,-0.124512034051812,-0.0961347233770422,1.67095975,-0.287407507782996,-0.130110551536827,1.49084,-0.352814114320916,-0.180123256344642,1.112895,-0.328654534160427,0.0301241917533523,0.900015,-0.312016399588781,0.110834300056004,0.80165,0.0480712659058869,-0.157364907779516,1.501597,0.153998751250403,-0.233858199057819,1.144949,0.179771914763395,-0.153690674150394,0.861124,0.207812979470667,-0.144192415555653,0.730017
-0.106022653182481,-0.17777849537264,1.089035,-0.219371961777913,-0.17777849537264,1.071633,-0.179000522852044,-0.205755548846064,0.505717,-0.130010529553366,-0.274801787879015,0.083274,-0.112544753515277,-0.0788728732482561,0.00965599999999999,0.00732665541295105,-0.17777849537264,1.106437,0.0884133942913513,-0.0987364665568504,0.514979,0.095055608878537,-0.114056717807329,0.105341,0.112544753515277,0.0788728732482561,0.021392,-0.114354401317814,-0.177288185496129,1.2478635,-0.11865749611235,-0.155862770950435,1.497385,-0.125994656655546,-0.106545303984097,1.671703,-0.286506416996872,-0.145147003168734,1.491843,-0.347062643093929,-0.190650349747663,1.114096,-0.338529816833363,-0.00283091310702405,0.8826315,-0.332412092042248,0.0696599466504668,0.775377,0.0491914247721727,-0.166578538732136,1.502927,0.151857798018749,-0.227732897083726,1.141651,0.170216547932279,-0.151671272673893,0.856708,0.192654637022903,-0.145692676750836,0.724001
-0.104398284141607,-0.188594641818208,1.08730375,-0.217818831841307,-0.188594641818208,1.0707745,-0.177003920637945,-0.210619995651045,0.504885,-0.122385953579615,-0.278745159668573,0.082882,-0.109645605134764,-0.0823130370651055,0.009447,0.00902226355809337,-0.188594641818208,1.103833,0.0891799493159802,-0.0949992745827524,0.514547,0.0981501699606006,-0.110507080700538,0.105174,0.109645605134764,0.0823130370651055,0.021576,-0.113196489257333,-0.188271022842243,1.246174375,-0.118391540594593,-0.166380669450777,1.4958205,-0.12720680957828,-0.113967614003015,1.6699515,-0.286049921727152,-0.154156874744982,1.48892,-0.3429821001063,-0.195377738030519,1.112486,-0.34522966330953,-0.0345472219207097,0.863777,-0.346973057681276,0.0237268970907741,0.74643,0.0492668405379668,-0.178604464156573,1.502721,0.148791426223157,-0.221452980819245,1.136811,0.159058983333561,-0.138301849416933,0.853813,0.176933519179285,-0.133519457672219,0.719594
-0.105584635293927,-0.196266152959854,1.08508525,-0.21930417948956,-0.196266152959854,1.0705145,-0.179306003872095,-0.212639419884156,0.504711,-0.120487635758139,-0.279728268781802,0.082145,-0.108599079403884,-0.0835223125271263,0.009287,0.008134908901706,-0.196266152959854,1.099656,0.0866765082145267,-0.0861517834405482,0.513758,0.0970209018525833,-0.108135783901359,0.107094,0.108599079403884,0.0835223125271263,0.021221,-0.114166410154477,-0.196204344214821,1.244199375,-0.120094445843501,-0.173844228686323,1.493375,-0.130741611789682,-0.11818778383207,1.667126,-0.28766831801003,-0.159616678954708,1.48381,-0.341234105314548,-0.200262541431067,1.107598,-0.350667210352364,-0.0618333118791207,0.8488505,-0.35518616702894,-0.0186858341943794,0.722385,0.0474794263230291,-0.188071778417938,1.50294,0.145463800559801,-0.217908109784718,1.133534,0.14570576702383,-0.118220588386699,0.8552345,0.162207166814193,-0.102290611418461,0.721864
-0.10880538234078,-0.201134764836419,1.08381075,-0.222760535375318,-0.201134764836419,1.0711245,-0.184396909670739,-0.213352553181656,0.504384,-0.122631800677671,-0.27955933726814,0.081988,-0.108992946237022,-0.0831287943183569,0.009375,0.00514977069375823,-0.201134764836419,1.096497,0.0827111277409132,-0.0770445505475653,0.514063,0.0954408068635444,-0.106428114549144,0.108381,0.108992946237022,0.0831287943183569,0.020773,-0.116899164147167,-0.201525456501096,1.242921625,-0.123702240834406,-0.179096887780181,1.492141,-0.136726825011614,-0.121007613836872,1.66497575,-0.291396717042806,-0.16713460766976,1.480257,-0.340316993948234,-0.211564195024318,1.104461,-0.354418889247238,-0.0842076500993475,0.8418715,-0.36118216349462,-0.0522349120760769,0.71077,0.0439922353739947,-0.191059167890601,1.504025,0.144794584514086,-0.213114762596689,1.132896,0.134127976295793,-0.0929579772977833,0.8624085,0.147257054738359,-0.0628765204431201,0.731168
-0.11910031635748,-0.201572338687128,1.0836925,-0.232968107397132,-0.201572338687128,1.0711605,-0.194956535007072,-0.20831727311492,0.503404,-0.134797318783983,-0.274329229550278,0.082016,-0.112582237939751,-0.0784636626119208,0.009544,-0.00523252531782683,-0.201572338687128,1.0962245,0.0751405565558085,-0.0729121885934262,0.516007,0.0902295925273738,-0.108103114674574,0.111015,0.112582237939751,0.0784636626119208,0.020263,-0.126736664877863,-0.201256678921343,1.2430255,-0.134100039542197,-0.177656778341783,1.491871,-0.148313463929795,-0.118422158753209,1.664688,-0.301715051563933,-0.167048187014325,1.478492,-0.346609121676524,-0.219694798745051,1.103007,-0.359409906316251,-0.0928251514299531,0.839643,-0.365427603509142,-0.0594376814787172,0.708607,0.0335149724795403,-0.18826536966924,1.50525,0.141484754963673,-0.208976888018435,1.134806,0.122313609079761,-0.0675695894532694,0.8742475,0.134305311615068,-0.0252323972895853,0.746559
-0.128265048998207,-0.201545052839433,1.08478525,-0.241818820376848,-0.201545052839433,1.0718845,-0.203721712953837,-0.206123027855706,0.503754,-0.146565910965029,-0.268699915729874,0.081917,-0.11650913819947,-0.0735493969605925,0.009921,-0.0147112776195671,-0.201545052839433,1.097686,0.0679225831910661,-0.0686318175841403,0.520006,0.0867321709292656,-0.108795643337161,0.116781,0.11650913819947,0.0735493969605925,0.020055,-0.136276649680189,-0.19949035474042,1.244606875,-0.144925769328923,-0.174382268830348,1.494297,-0.159832346866588,-0.115626854693747,1.6674305,-0.312482833567072,-0.168500623640221,1.479771,-0.35422721680463,-0.229562004275741,1.105027,-0.364717293950796,-0.0998228138639096,0.841709,-0.369057457628466,-0.0616697177313408,0.712275,0.0226312949092273,-0.180263914020476,1.508823,0.13967328247504,-0.200885828374969,1.140163,0.113197860429388,-0.0406904597566643,0.89073,0.124010084919767,0.0122806101005668,0.766822
-0.138286178459946,-0.198677953775876,1.08738175,-0.251945998968888,-0.198677953775876,1.073474,-0.213613148948839,-0.203388040143493,0.504629,-0.159411721618014,-0.261914697457074,0.082113,-0.120513264670318,-0.0674577784747756,0.01064,-0.0246263579510033,-0.198677953775876,1.1012895,0.0632213529829536,-0.0718549185460174,0.522817,0.0805781997025451,-0.113641454187927,0.119728,0.120513264670318,0.0674577784747756,0.020003,-0.146850711052828,-0.194872387425554,1.247455875,-0.157365426492934,-0.169410127026684,1.499137,-0.17182040437523,-0.112250677011968,1.673386,-0.324761294898146,-0.167444838977883,1.484025,-0.362810891966705,-0.233775409877886,1.109163,-0.371827616802148,-0.102561062364011,0.845912,-0.375713159581448,-0.0626469773618441,0.71665,0.0100304419122789,-0.171375415075484,1.514249,0.134675251784959,-0.191548334095883,1.148157,0.105104757550933,-0.0166091239205896,0.908823,0.116212128784646,0.0467848899709165,0.790654
-0.14661436280421,-0.190004712109537,1.08898025,-0.260296829194426,-0.190004712109536,1.0744635,-0.221149070694897,-0.200561820222677,0.505697,-0.171608815461793,-0.254704095455982,0.08239,-0.124253801353713,-0.0613606886565171,0.011013,-0.0329318964139948,-0.190004712109537,1.103497,0.0564071468329077,-0.0909611500939868,0.519937,0.0735071237354788,-0.120427009829137,0.112694,0.124253801353713,0.0613606886565171,0.020221,-0.155943828504451,-0.18734234323696,1.249061375,-0.167965675382448,-0.165779370171828,1.5020025,-0.182608832113065,-0.110269463187015,1.6770055,-0.334705131943064,-0.165884338598393,1.486239,-0.368958868558292,-0.23374113934743,1.111054,-0.37977556075737,-0.104229899609829,0.847191,-0.383553402466494,-0.0659860801807919,0.717234,-0.00122621882183245,-0.165674401745264,1.517766,0.12688866230247,-0.183900749007011,1.153193,0.0986985587919185,0.00707313373959477,0.9253065,0.109266104929609,0.076244419905733,0.810196
-0.149904171268396,-0.184232427082165,1.088469,-0.263416279337316,-0.184232427082165,1.074176,-0.225172646610803,-0.19446835108196,0.505651,-0.17765481881903,-0.249353079513022,0.082204,-0.125598875933075,-0.0572275083381936,0.010818,-0.0363920631994772,-0.184232427082165,1.102762,0.0512705654027365,-0.111048919528889,0.514243,0.0693097126341204,-0.127154465162753,0.106633,0.125598875933075,0.0572275083381936,0.020087,-0.160454227500265,-0.183690597653822,1.24838925,-0.174493838947771,-0.165825363229722,1.5009575,-0.189113027159107,-0.112789477090203,1.67707475,-0.341296197782955,-0.167172929283267,1.484664,-0.371263990931811,-0.23531655010567,1.109163,-0.385165983946881,-0.112659633593762,0.8423835,-0.390738979817206,-0.0774161571615298,0.712469,-0.00769148011258761,-0.164477797176177,1.517251,0.121427796459223,-0.173922026820376,1.153008,0.0923401337977618,0.0277259389464351,0.933898,0.102108039436751,0.104502967994372,0.823366
-0.14781594883663,-0.186948043262431,1.0886625,-0.261373942296469,-0.186948043262431,1.0737545,-0.221294582694984,-0.192370780572578,0.505301,-0.174045352891557,-0.251134865496815,0.082118,-0.124525114692837,-0.0589026674946538,0.010725,-0.0342579553767898,-0.186948043262431,1.1035705,0.0544364874482499,-0.117806119508057,0.51496,0.0722101706893491,-0.127951973491092,0.105665,0.124525114692837,0.0589026674946538,0.020285,-0.158570973821347,-0.188495828247287,1.24858325,-0.173554903985865,-0.173694506773983,1.500636,-0.189691937086032,-0.122285455121097,1.67716775,-0.340619146020789,-0.177148569822954,1.48369,-0.366414822003176,-0.244281963723544,1.10819,-0.384066811155828,-0.133658764818637,0.837855,-0.390883301430233,-0.104068917128273,0.705848,-0.00649066195094099,-0.170240443725011,1.517582,0.118884055653462,-0.161861752262956,1.151501,0.0861191895549702,0.0421123603636168,0.935636,0.0937100096955166,0.12301773240926,0.828319
-0.142411005375685,-0.193448475923207,1.08781175,-0.255640879939004,-0.193448475923207,1.072686,-0.215068027471028,-0.196350625792156,0.504594,-0.164936045161662,-0.256873581451422,0.082078,-0.122016138957648,-0.0635521851797243,0.010193,-0.0291811308123658,-0.193448475923207,1.1029375,0.0601465033997417,-0.112941779249465,0.514832,0.0770029271537278,-0.12450840396137,0.106569,0.122016138957648,0.0635521851797243,0.020315,-0.153106199374136,-0.196998807227007,1.247761625,-0.167934093340725,-0.184278135643051,1.5001755,-0.185069816128508,-0.134684837304438,1.67638825,-0.334751264231762,-0.188475128126994,1.48377,-0.357900241355589,-0.254991467684433,1.108775,-0.377516368444981,-0.154833785367934,0.8354285,-0.380330194493352,-0.132802745016432,0.702031,-0.0011169224496868,-0.180081143159109,1.516581,0.118785603684508,-0.154300466157938,1.149582,0.0828420412384586,0.0477981603562889,0.932476,0.0873306825695128,0.126010849743953,0.823266
-0.135507302210641,-0.201411543358137,1.08642325,-0.249088396693008,-0.201411543358137,1.071327,-0.209460079617989,-0.202174916826187,0.504269,-0.155900352832257,-0.262678669467142,0.081775,-0.119511672824937,-0.068424392265004,0.009885,-0.021926207728273,-0.201411543358137,1.1015195,0.064063972723952,-0.102709290198476,0.514822,0.0804257155207561,-0.12027800604942,0.107908,0.119511672824937,0.068424392265004,0.020368,-0.146520224645438,-0.205595236189925,1.246118625,-0.161179553240632,-0.192907792179062,1.497469,-0.178677047713588,-0.145136831884325,1.673791,-0.328377359556216,-0.195987462576404,1.481369,-0.352344947440507,-0.260218476954264,1.106029,-0.369703133365815,-0.165171374727881,0.8317735,-0.367599746149714,-0.146263946862908,0.698279,0.00601825307495272,-0.189828121781721,1.513569,0.121060990196389,-0.155491480644181,1.146032,0.0850642070168631,0.0412086288244618,0.924767,0.0877619833063192,0.115638444404927,0.81239
-0.131314723819071,-0.210141067567441,1.0847565,-0.244872165698996,-0.21014106756744,1.071084,-0.206148799666546,-0.205026381495266,0.503623,-0.148486161882984,-0.266716288918132,0.081482,-0.117336574639373,-0.0720074668412864,0.009588,-0.017757281939146,-0.210141067567441,1.098429,0.0672185122338462,-0.0890757138285643,0.517278,0.0831914351526096,-0.115449851339225,0.111817,0.117336574639373,0.0720074668412864,0.020437,-0.141577035673551,-0.213082715220887,1.24479125,-0.155143169832972,-0.197705670906091,1.495993,-0.172581886572637,-0.151919527066238,1.6720115,-0.322599087741745,-0.200458770719052,1.480159,-0.348676434501029,-0.260344128679042,1.104198,-0.364162030165331,-0.161029936620848,0.8314145,-0.36222409680551,-0.1364685471947,0.699049,0.0123127480758015,-0.19495257109313,1.511827,0.12525680038249,-0.166323000426703,1.143478,0.0950345882585248,0.0215261169636486,0.9146235,0.10037615656491,0.0934298896673686,0.800358
-0.13011741752676,-0.217618408424395,1.0845405,-0.243407962614379,-0.217618408424395,1.0707315,-0.204945078455512,-0.20685898752076,0.503236,-0.14489385685323,-0.26901169128394,0.081464,-0.116437890894141,-0.0741253810942931,0.009677,-0.0168268724391399,-0.217618408424395,1.0983495,0.0709405876768816,-0.0751868745746801,0.523398,0.0870096572280257,-0.111798051348454,0.119422,0.116437890894141,0.0741253810942931,0.020953,-0.13980030978976,-0.217934774388318,1.2448795,-0.15211554119915,-0.199605678997842,1.49662,-0.168457310110167,-0.154291845061792,1.67207775,-0.319534754067539,-0.200482788329192,1.48203,-0.349310518518059,-0.253800394205554,1.105042,-0.361708971826,-0.142923229438318,0.83535,-0.360521586246771,-0.106550167307997,0.705963,0.0153036716692386,-0.198728569666493,1.51121,0.130151493457341,-0.183316497757495,1.142975,0.112189130438202,-0.00934247027129595,0.9030485,0.121854343962006,0.0561712388935748,0.784893
-0.132606683697297,-0.220978564133334,1.08584975,-0.245623371693473,-0.220978564133334,1.0713755,-0.205700658931994,-0.210253370567973,0.503203,-0.145712586537947,-0.26993369944983,0.081241,-0.116703311340368,-0.0747441193167936,0.009583,-0.0195899957011208,-0.220978564133334,1.100324,0.0735700115690554,-0.0701294940875739,0.5289,0.0890198292195168,-0.108488646327522,0.12501,0.116703311340368,0.0747441193167936,0.023652,-0.141799621561019,-0.218981155070324,1.246393625,-0.151710991618823,-0.19917010453701,1.4988145,-0.166303432815921,-0.153098913081185,1.67498375,-0.319212863509552,-0.196217756725231,1.486342,-0.355154579669094,-0.24034012661293,1.108529,-0.361843819291835,-0.112417868805622,0.8449405,-0.360195162299858,-0.0642861505693817,0.719919,0.0157908802719063,-0.202122452348789,1.511287,0.131376267902377,-0.205402871119887,1.144443,0.133195195113657,-0.0500626699611073,0.8916665,0.147459438801541,0.00325004439731447,0.767948
-0.136584884711345,-0.215527629914823,1.08769675,-0.249891637054542,-0.215527629914823,1.0725405,-0.208263962209856,-0.212855595292094,0.504014,-0.150253484250069,-0.268053443718252,0.081141,-0.117786407426109,-0.0727942545682737,0.00999300000000001,-0.0232781323681488,-0.215527629914823,1.102853,0.0717707974432408,-0.0784989054883014,0.526859,0.0840480009018353,-0.110581949191109,0.122286,0.117786407426109,0.0727942545682737,0.0465279999999997,-0.144540578517226,-0.214385512026778,1.248093125,-0.151764840308588,-0.197079485160452,1.50139,-0.164643684098321,-0.14906891867554,1.677802,-0.319096979285594,-0.189768226453506,1.490879,-0.363117244358962,-0.21994861493461,1.111868,-0.363485627219091,-0.0739621669665944,0.857266,-0.355981496925297,-0.0177401190335658,0.736184,0.0155672986684179,-0.204390743867398,1.511901,0.128731686708703,-0.225318373271316,1.147143,0.150445186480305,-0.0968612264784316,0.8811435,0.172832945364185,-0.0596784329489337,0.752086
